Date,USGG10YR Index,USGG3M Index,USGG2YR Index,USGG5YR Index,USGG30YR Index,USGG12M Index,USGG20YR Index
2023/8/11,4.1522,5.4191,4.8947,4.3012,4.2614,5.3372,4.4454
2023/8/10,4.1055,5.4268,4.8417,4.2321,4.2518,5.3115,4.4239
2023/8/9,4.0081,5.4328,4.808,4.137,4.1701,5.3395,4.3319
2023/8/8,4.022,5.4336,4.7514,4.1108,4.2067,5.3078,4.3628
2023/8/7,4.0885,5.4035,4.7619,4.1651,4.2698,5.3001,4.425
2023/8/4,4.0338,5.3965,4.7641,4.1336,4.2007,5.287,4.3652
2023/8/3,4.1751,5.3989,4.881,4.2917,4.2909,5.368,4.4726
2023/8/2,4.0775,5.3763,4.8767,4.2371,4.1749,5.3549,4.3601
2023/8/1,4.023,5.3797,4.9016,4.216,4.0919,5.3746,4.2935
2023/7/31,3.9588,5.4001,4.8766,4.1774,4.0096,5.3779,4.2109
2023/7/28,3.9507,5.4087,4.8744,4.1774,4.0105,5.362,4.2145
2023/7/27,3.9982,5.4163,4.9284,4.2388,4.039,5.3638,4.2458
2023/7/26,3.8668,5.3962,4.8516,4.1163,3.9344,5.3534,4.1293
2023/7/25,3.8845,5.4049,4.8744,4.1676,3.9288,5.3732,4.134
2023/7/24,3.8725,5.4105,4.9191,4.1515,3.9223,5.3436,4.1221
2023/7/21,3.8349,5.4009,4.8372,4.093,3.8974,5.2838,4.0984
2023/7/20,3.8503,5.4033,4.8387,4.1017,3.9084,5.3047,4.1043
2023/7/19,3.7483,5.4015,4.766,3.9855,3.8397,5.2806,4.0279
2023/7/18,3.7853,5.384,4.7659,4.0066,3.8945,5.3086,4.0736
2023/7/17,3.8068,5.3923,4.7424,4.0189,3.9287,5.3147,4.1007
2023/7/14,3.8322,5.3539,4.7656,4.047,3.9278,5.2658,4.1149
2023/7/13,3.7634,5.385,4.6303,3.9472,3.9009,5.2373,4.07
2023/7/12,3.8573,5.378,4.7462,4.0734,3.9473,5.3258,4.1338
2023/7/11,3.97,5.3709,4.8726,4.2285,4.0073,5.3898,4.2127
2023/7/10,3.9938,5.3385,4.8576,4.2355,4.032,5.3685,4.2356
2023/7/7,4.0616,5.3367,4.9459,4.3597,4.0453,5.3827,4.272
2023/7/6,4.0291,5.3521,4.9806,4.3468,3.9997,5.4091,4.2319
2023/7/5,3.9315,5.3398,4.9445,4.2492,3.9286,5.3823,4.1455
2023/7/3,3.8545,5.2768,4.9358,4.1874,3.8632,5.3965,4.0757
2023/6/30,3.8367,5.2836,4.8954,4.1556,3.8605,5.3922,4.0722
2023/6/29,3.8383,5.325,4.8593,4.1309,3.8999,5.383,4.1039
2023/6/28,3.7078,5.3205,4.7098,3.967,3.807,5.3205,3.9974
2023/6/27,3.7639,5.277,4.7554,4.0305,3.8422,5.3046,4.037
2023/6/26,3.7212,5.3063,4.744,3.968,3.8142,5.2531,4.0055
2023/6/23,3.7347,5.2888,4.7412,3.991,3.8115,5.229,4.009
2023/6/22,3.7946,5.2885,4.7909,4.042,3.8686,5.2608,4.0626
2023/6/21,3.7189,5.2762,4.7152,3.9566,3.807,5.2367,3.9928
2023/6/20,3.7207,5.2143,4.6847,3.9529,3.8114,5.2071,3.9951
2023/6/16,3.7613,5.2151,4.7141,3.9828,3.8522,5.2131,4.0427
2023/6/15,3.7165,5.1998,4.6418,3.9098,3.8376,5.177,4.0124
2023/6/14,3.7862,5.2162,4.6879,3.9891,3.8823,5.2269,4.0661
2023/6/13,3.8133,5.1961,4.6662,3.9907,3.92,5.2067,4.1013
2023/6/12,3.7356,5.2164,4.577,3.8936,3.8813,5.1881,4.0497
2023/6/9,3.7394,5.2354,4.5956,3.9128,3.8804,5.1832,4.0496
2023/6/8,3.7179,5.2272,4.5147,3.8581,3.8877,5.1302,4.0484
2023/6/7,3.7952,5.2722,4.5563,3.9404,3.945,5.1389,4.1189
2023/6/6,3.6602,5.2339,4.4786,3.8072,3.8439,5.1694,4.0019
2023/6/5,3.6831,5.2828,4.4659,3.8176,3.8831,5.1563,4.0344
2023/6/2,3.6907,5.3513,4.4969,3.8437,3.8877,5.2252,4.0414
2023/6/1,3.595,5.3433,4.3408,3.6975,3.8149,5.0983,3.9684
2023/5/31,3.6426,5.3884,4.4027,3.7547,3.8611,5.1726,4.0181
2023/5/30,3.6866,5.252,4.4501,3.8067,3.8904,5.1951,4.0565
2023/5/26,3.7983,5.2294,4.5619,3.9271,3.9607,5.223,4.1401
2023/5/25,3.8174,5.2818,4.5329,3.9131,3.9953,5.2307,4.1638
2023/5/24,3.7419,5.3268,4.3757,3.8186,3.9859,5.1025,4.1282
2023/5/23,3.6919,5.2261,4.316,3.7426,3.9476,5.0538,4.0835
2023/5/22,3.7148,5.2242,4.3154,3.7619,3.9662,5.0488,4.0929
2023/5/19,3.6726,5.2172,4.2659,3.7319,3.9271,4.9783,4.0577
2023/5/18,3.6457,5.2246,4.2517,3.6843,3.904,4.9825,4.0297
2023/5/17,3.5641,5.2176,4.154,3.5848,3.8538,4.8901,3.9619
2023/5/16,3.5339,5.1403,4.0821,3.5257,3.8537,4.8799,3.9492
2023/5/15,3.5019,5.1229,4.0104,3.4686,3.8419,4.7473,3.9273
2023/5/12,3.4625,5.1522,3.9872,3.4462,3.7888,4.7342,3.8781
2023/5/11,3.3843,5.1492,3.8994,3.3553,3.7402,4.7192,3.8135
2023/5/10,3.4426,5.1967,3.9098,3.3845,3.7965,4.6708,3.8701
2023/5/9,3.5186,5.1819,4.0221,3.4947,3.8381,4.8233,3.9238
2023/5/8,3.5072,5.2008,4.0012,3.4912,3.8227,4.7803,3.9112
2023/5/5,3.437,5.2016,3.9139,3.4104,3.7535,4.7237,3.8395
2023/5/4,3.3787,5.1986,3.7903,3.3286,3.7296,4.6218,3.8034
2023/5/3,3.3356,5.1811,3.8048,3.298,3.6821,4.6304,3.7609
2023/5/2,3.4239,5.1065,3.9613,3.4484,3.7119,4.7314,3.8124
2023/5/1,3.5681,5.0113,4.1407,3.6345,3.8081,4.8516,3.9272
2023/4/28,3.422,5.0302,4.0064,3.4828,3.6733,4.7404,3.799
2023/4/27,3.5204,5.144,4.0682,3.5912,3.7499,4.7608,3.8781
2023/4/26,3.4485,5.1083,3.9509,3.4975,3.7022,4.6552,3.8147
2023/4/25,3.3996,5.0233,3.9544,3.4491,3.6585,4.6203,3.7721
2023/4/24,3.4901,4.9672,4.0882,3.5706,3.7092,4.686,3.8316
2023/4/21,3.5718,5.0172,4.1816,3.663,3.7757,4.7246,3.9066
2023/4/20,3.5318,5.0582,4.1423,3.6264,3.7401,4.715,3.8645
2023/4/19,3.5908,5.0901,4.2437,3.7013,3.7865,4.7891,3.91
2023/4/18,3.5756,5.0701,4.1967,3.6786,3.7874,4.7957,3.9009
2023/4/17,3.6004,4.9906,4.1942,3.6978,3.8107,4.8016,3.9215
2023/4/14,3.5128,4.9861,4.0989,3.6056,3.7348,4.745,3.8475
